step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
354,CASH_IN,294099.69,C52014131,6483,300582.69,C57643381,2132171.3,1838071.61,0,0
354,PAYMENT,7638.18,C211360596,21592,13953.82,M1031477693,0,0,0,0
354,PAYMENT,2240.77,C1671821133,13953.82,11713.05,M756266814,0,0,0,0
354,TRANSFER,69878.14,C1182199361,69878.14,0,C1178014735,0,0,1,0
354,CASH_OUT,219967.22,C1500166389,101512,0,C1090233814,0,219967.22,0,0
354,CASH_OUT,82427.43,C2100822105,0,0,C1922222914,648029.58,730457.01,0,0
354,CASH_OUT,69878.14,C656179758,69878.14,0,C105936896,41194.19,111072.33,1,0
354,CASH_OUT,219967.22,C1500166389,101512,0,C1090233814,0,219967.22,0,0
354,CASH_OUT,82427.43,C2100822105,0,0,C1922222914,648029.58,730457.01,0,0
354,CASH_OUT,83766.78,C206437721,5357,0,C1863627142,857982.22,941748.99,0,0
354,TRANSFER,66550,C1257904471,66550,0,C1927793477,0,0,1,0
354,PAYMENT,13031.18,C1565594222,146258,133226.82,M1847571773,0,0,0,0
354,CASH_IN,229495.16,C1958033672,22657,252152.16,C1280414180,0,0,0,0
354,CASH_OUT,66550,C550781139,66550,0,C335413710,0,66550,1,0
354,PAYMENT,13031.18,C1565594222,146258,133226.82,M1847571773,0,0,0,0
354,CASH_IN,229495.16,C1958033672,22657,252152.16,C1280414180,0,0,0,0
354,CASH_OUT,284118.45,C1994734997,42262,0,C1609753245,0,284118.45,0,0
355,TRANSFER,5338162.8,C622353866,5338162.8,0,C955190047,0,0,1,0
355,CASH_OUT,22030.89,C1411484420,6372,0,C1556838987,4549849.46,4571880.36,0,0
355,CASH_OUT,81046.64,C68564258,14912,0,C2145037040,0,81046.64,0,0
355,CASH_OUT,5338162.8,C1742651298,5338162.8,0,C866531579,181895.58,5520058.37,1,0
355,CASH_OUT,22030.89,C1411484420,6372,0,C1556838987,4549849.46,4571880.36,0,0
355,CASH_OUT,81046.64,C68564258,14912,0,C2145037040,0,81046.64,0,0
355,PAYMENT,11204.65,C1661460071,12680,1475.35,M1907777034,0,0,0,0
355,TRANSFER,3592596.97,C15678402,3592596.97,0,C1208224272,0,0,1,0
355,TRANSFER,513051.58,C634979494,1040,0,C178515570,726772.55,1239824.12,0,0
355,CASH_OUT,85989.82,C25172476,29251,0,C1427713061,97523.67,183513.49,0,0
355,CASH_OUT,3592596.97,C1645091760,3592596.97,0,C504240309,1512703.69,5105300.66,1,0
355,TRANSFER,513051.58,C634979494,1040,0,C178515570,726772.55,1239824.12,0,0
355,CASH_OUT,85989.82,C25172476,29251,0,C1427713061,97523.67,183513.49,0,0
355,DEBIT,1051.82,C2026373925,496825,495773.18,C528970283,6603205.11,6604256.93,0,0
355,TRANSFER,42483.97,C1483983582,42483.97,0,C1385439300,0,0,1,0
355,CASH_IN,478161.71,C455234808,14727,492888.71,C490047886,46322.71,0,0,0
355,PAYMENT,3281.98,C559258443,762093,758811.02,M1731625093,0,0,0,0
355,CASH_OUT,42483.97,C1595793252,42483.97,0,C636454309,51495.75,93979.72,1,0
355,CASH_IN,478161.71,C455234808,14727,492888.71,C490047886,46322.71,0,0,0
355,PAYMENT,3281.98,C559258443,762093,758811.02,M1731625093,0,0,0,0
355,CASH_OUT,131598.15,C1449235960,22873,0,C1702068814,0,131598.15,0,0
355,TRANSFER,883366.69,C466961726,883366.69,0,C1107573885,0,0,1,0
355,TRANSFER,6109.01,C696974860,120907,114797.99,C2139804743,269710.17,275819.18,0,0
355,CASH_IN,412238.66,C1408873562,646,412884.66,C1602504165,0,0,0,0
355,CASH_OUT,883366.69,C149173089,883366.69,0,C504582825,2029536.87,2912903.56,1,0
355,TRANSFER,6109.01,C696974860,120907,114797.99,C2139804743,269710.17,275819.18,0,0
355,CASH_IN,412238.66,C1408873562,646,412884.66,C1602504165,0,0,0,0
355,CASH_OUT,107640.84,C1656027054,412884.66,305243.82,C37349963,2350564.24,2458205.08,0,0
356,TRANSFER,7360.15,C854622383,7360.15,0,C1455552961,0,0,1,0
356,TRANSFER,614145.68,C1477644810,24980,0,C515975946,454781.96,1068927.64,0,0
356,PAYMENT,8778.85,C1211710134,0,0,M2130325222,0,0,0,0
356,CASH_OUT,7360.15,C850424960,7360.15,0,C1620165471,556439.41,563799.56,1,0
356,TRANSFER,614145.68,C1477644810,24980,0,C515975946,454781.96,1068927.64,0,0
356,PAYMENT,8778.85,C1211710134,0,0,M2130325222,0,0,0,0
356,CASH_IN,228136.92,C1340035533,75574,303710.92,C432996103,767450.39,539313.47,0,0
356,TRANSFER,5952739.3,C1569009550,5952739.3,0,C1429463996,0,0,1,0
356,CASH_OUT,310436.24,C338224209,96441,0,C593707603,142141.84,452578.08,0,0
356,CASH_OUT,26389.17,C1312890764,0,0,C592588087,36334.03,62723.2,0,0
356,CASH_OUT,5952739.3,C902008507,5952739.3,0,C1795644557,26300.83,5979040.12,1,0
356,CASH_OUT,310436.24,C338224209,96441,0,C593707603,142141.84,452578.08,0,0
356,CASH_OUT,26389.17,C1312890764,0,0,C592588087,36334.03,62723.2,0,0
356,CASH_IN,74939.38,C986493077,562629,637568.38,C80972248,1341926.71,1266987.33,0,0
356,TRANSFER,357226.8,C820024675,357226.8,0,C1707005177,0,0,1,0
356,CASH_OUT,27092.15,C1743495091,30394,3301.85,C362707587,2968086.19,2995178.34,0,0
356,PAYMENT,27919.6,C1818024926,79439,51519.4,M1478693051,0,0,0,0
356,CASH_OUT,357226.8,C2080356866,357226.8,0,C784361813,0,357226.8,1,0
356,CASH_OUT,27092.15,C1743495091,30394,3301.85,C362707587,2968086.19,2995178.34,0,0
356,PAYMENT,27919.6,C1818024926,79439,51519.4,M1478693051,0,0,0,0
356,CASH_OUT,279812.63,C1577754135,51519.4,0,C940141589,2043721.01,2323533.64,0,0
357,TRANSFER,74921.74,C1335541144,74921.74,0,C887702391,0,0,1,0
357,DEBIT,7755.62,C117013657,15375,7619.38,C1211664526,1082196.88,1089952.5,0,0
357,CASH_OUT,209050.08,C1500486693,7619.38,0,C1191896020,10125983.91,10335033.99,0,0
357,CASH_OUT,74921.74,C702607900,74921.74,0,C2116852937,568763.3,643685.04,1,0
357,DEBIT,7755.62,C117013657,15375,7619.38,C1211664526,1082196.88,1089952.5,0,0
357,CASH_OUT,209050.08,C1500486693,7619.38,0,C1191896020,10125983.91,10335033.99,0,0
357,PAYMENT,6078.19,C1132698861,25547,19468.81,M1843259027,0,0,0,0
357,TRANSFER,2239461.29,C972148639,2239461.29,0,C1247043439,0,0,1,0
357,CASH_OUT,176297.79,C1979858662,22788,0,C1029614917,1500357.61,1676655.4,0,0
357,CASH_OUT,157930,C792812396,0,0,C664418611,786141.59,944071.6,0,0
357,CASH_OUT,2239461.29,C1918267923,2239461.29,0,C1297204700,121354.63,2360815.92,1,0
357,CASH_OUT,176297.79,C1979858662,22788,0,C1029614917,1500357.61,1676655.4,0,0
357,CASH_OUT,157930,C792812396,0,0,C664418611,786141.59,944071.6,0,0
357,PAYMENT,1078.96,C419161132,82083,81004.04,M1509739466,0,0,0,0
357,TRANSFER,790332.43,C247316356,790332.43,0,C600765612,0,0,1,0
357,CASH_OUT,80741.47,C2033624372,5075,0,C1326625736,513017.53,593758.99,0,0
357,PAYMENT,5503.25,C540371657,73855,68351.75,M1125626068,0,0,0,0
357,CASH_OUT,790332.43,C393707500,790332.43,0,C730262166,2384548.88,3174881.31,1,0
357,CASH_OUT,80741.47,C2033624372,5075,0,C1326625736,513017.53,593758.99,0,0
357,PAYMENT,5503.25,C540371657,73855,68351.75,M1125626068,0,0,0,0
357,PAYMENT,15937.17,C1874014021,30476,14538.83,M601897090,0,0,0,0
357,TRANSFER,484493.06,C1001502110,484493.06,0,C1201215957,0,0,1,0
357,PAYMENT,6012.86,C821832806,27553,21540.14,M66408057,0,0,0,0
357,CASH_OUT,109597.61,C895358684,21540.14,0,C1851627857,2596251.53,2705849.14,0,0
357,CASH_OUT,484493.06,C1813945054,484493.06,0,C545871472,750471.66,1234964.72,1,0
357,PAYMENT,6012.86,C821832806,27553,21540.14,M66408057,0,0,0,0
357,CASH_OUT,109597.61,C895358684,21540.14,0,C1851627857,2596251.53,2705849.14,0,0
357,CASH_OUT,208388.89,C755933891,0,0,C1585624312,284353.84,492742.73,0,0
357,TRANSFER,251199.91,C482850122,251199.91,0,C1683790241,0,0,1,0
357,TRANSFER,24100.29,C1398271957,110,0,C1736046611,3153988.79,3178089.08,0,0
357,PAYMENT,10978.15,C14335700,4031,0,M555099744,0,0,0,0
357,CASH_OUT,251199.91,C624684299,251199.91,0,C1596268050,0,251199.91,1,0
357,TRANSFER,24100.29,C1398271957,110,0,C1736046611,3153988.79,3178089.08,0,0
357,PAYMENT,10978.15,C14335700,4031,0,M555099744,0,0,0,0
357,CASH_OUT,132257.57,C1539294460,52175,0,C930019103,22355.98,154613.54,0,0
357,TRANSFER,4177467.46,C1493761372,4177467.46,0,C1907708290,0,0,1,0
357,PAYMENT,9714.22,C1222286427,188384,178669.78,M4650598,0,0,0,0
357,PAYMENT,7461.25,C515512623,178669.78,171208.53,M162200423,0,0,0,0
357,CASH_OUT,4177467.46,C376454889,4177467.46,0,C1559513408,0,4177467.46,1,0
357,PAYMENT,9714.22,C1222286427,188384,178669.78,M4650598,0,0,0,0
357,PAYMENT,7461.25,C515512623,178669.78,171208.53,M162200423,0,0,0,0
357,PAYMENT,22502.61,C353273421,171208.53,148705.92,M575448908,0,0,0,0
357,TRANSFER,10000000,C393177637,10653151.55,653151.55,C106531078,0,0,1,0
357,CASH_OUT,10000000,C1879989290,10000000,0,C1527777046,637693.12,10637693.12,1,0
357,PAYMENT,1525.25,C424390594,240326,238800.75,M455495629,0,0,0,0
357,TRANSFER,653151.55,C1103031078,653151.55,0,C1355105404,0,0,1,0
357,PAYMENT,1525.25,C424390594,240326,238800.75,M455495629,0,0,0,0
357,CASH_OUT,71174.12,C762798164,203920,132745.88,C726855400,0,71174.12,0,0
357,CASH_OUT,653151.55,C1964629254,653151.55,0,C1466275601,47452.25,700603.81,1,0
357,PAYMENT,1525.25,C424390594,240326,238800.75,M455495629,0,0,0,0
357,CASH_OUT,71174.12,C762798164,203920,132745.88,C726855400,0,71174.12,0,0
357,PAYMENT,9012.43,C373127441,20853,11840.57,M1380770219,0,0,0,0
357,TRANSFER,282332.91,C830157856,282332.91,0,C1658291646,0,0,1,0
357,CASH_OUT,36932.7,C1277156928,8096,0,C544851402,1921286.96,1958219.67,0,0
357,PAYMENT,45.29,C1392778126,945,899.71,M993460218,0,0,0,0
357,CASH_OUT,282332.91,C847682979,282332.91,0,C441116746,3156776.71,3439109.62,1,0
357,CASH_OUT,36932.7,C1277156928,8096,0,C544851402,1921286.96,1958219.67,0,0
357,PAYMENT,45.29,C1392778126,945,899.71,M993460218,0,0,0,0
357,PAYMENT,14055.39,C1029375674,100286,86230.61,M260317839,0,0,0,0
358,TRANSFER,10358.27,C1843682589,10358.27,0,C117985558,0,0,1,0
358,PAYMENT,39638.11,C1820411577,369110,329471.89,M1075318815,0,0,0,0
358,PAYMENT,15539.98,C257663412,10936,0,M1025778565,0,0,0,0
358,CASH_OUT,10358.27,C2109337236,10358.27,0,C692561048,0,10358.27,1,0
358,PAYMENT,39638.11,C1820411577,369110,329471.89,M1075318815,0,0,0,0
358,PAYMENT,15539.98,C257663412,10936,0,M1025778565,0,0,0,0
358,PAYMENT,18372.67,C1542852118,20547,2174.33,M1542350239,0,0,0,0
358,TRANSFER,5656416.95,C441240054,5656416.95,0,C1113984965,0,0,1,0
358,CASH_IN,300226.14,C405811114,20566,320792.14,C1757598776,0,0,0,0
358,PAYMENT,254.51,C669588884,320792.14,320537.63,M1528198118,0,0,0,0
358,CASH_OUT,5656416.95,C391508712,5656416.95,0,C447486475,0,5656416.95,1,0
358,CASH_IN,300226.14,C405811114,20566,320792.14,C1757598776,0,0,0,0
358,PAYMENT,254.51,C669588884,320792.14,320537.63,M1528198118,0,0,0,0
358,PAYMENT,18955.44,C1668024542,5516,0,M2058888806,0,0,0,0
358,TRANSFER,376059.27,C741331613,376059.27,0,C1388979353,0,0,1,0
358,CASH_IN,47898.28,C655958908,10778,58676.28,C1206222177,77753.89,29855.61,0,0
358,PAYMENT,8533.08,C924424142,30843,22309.92,M1701838986,0,0,0,0
358,CASH_OUT,376059.27,C141206514,376059.27,0,C1457638866,0,376059.27,1,0
358,CASH_IN,47898.28,C655958908,10778,58676.28,C1206222177,77753.89,29855.61,0,0
358,PAYMENT,8533.08,C924424142,30843,22309.92,M1701838986,0,0,0,0
358,CASH_OUT,34509.79,C953699045,26501,0,C1729637904,0,34509.79,0,0
358,TRANSFER,361877.28,C946052471,361877.28,0,C621645313,0,0,1,0
358,CASH_IN,7825.46,C1873734538,30373,38198.46,C220901475,0,0,0,0
358,PAYMENT,32196.46,C938960194,10181,0,M324783854,0,0,0,0
358,CASH_OUT,361877.28,C930621718,361877.28,0,C392213931,380179.71,742056.99,1,0
358,CASH_IN,7825.46,C1873734538,30373,38198.46,C220901475,0,0,0,0
358,PAYMENT,32196.46,C938960194,10181,0,M324783854,0,0,0,0
358,CASH_IN,188334.01,C1704813834,0,188334.01,C511411482,1473030.39,1284696.38,0,0
358,TRANSFER,1438737.78,C1024427567,1438737.78,0,C1328999824,0,0,1,0
358,PAYMENT,1181.12,C1833074224,19965,18783.88,M328019349,0,0,0,0
358,PAYMENT,5141.88,C1383268149,28348,23206.12,M1650359498,0,0,0,0
358,CASH_OUT,1438737.78,C498447652,1438737.78,0,C17820769,7014552.73,8453290.51,1,0
358,PAYMENT,1181.12,C1833074224,19965,18783.88,M328019349,0,0,0,0
358,PAYMENT,5141.88,C1383268149,28348,23206.12,M1650359498,0,0,0,0
358,CASH_IN,50084.26,C471022927,10989,61073.26,C1377826107,577335.18,527250.92,0,0
359,TRANSFER,45271.85,C1007340530,45271.85,0,C527429443,0,0,1,0
359,CASH_OUT,154030.14,C365703910,1220,0,C1504231005,0,154030.14,0,0
359,PAYMENT,5174.67,C1238473233,10641,5466.33,M602840450,0,0,0,0
359,CASH_OUT,45271.85,C2057797075,45271.85,0,C1616201785,2725772.32,2771044.17,1,0
359,CASH_OUT,154030.14,C365703910,1220,0,C1504231005,0,154030.14,0,0
359,PAYMENT,5174.67,C1238473233,10641,5466.33,M602840450,0,0,0,0
359,PAYMENT,17381.36,C1650865609,5466.33,0,M373911649,0,0,0,0
359,TRANSFER,122639.34,C1075724931,122639.34,0,C464861885,0,0,1,0
359,PAYMENT,14743.93,C966079669,40982,26238.07,M1025236151,0,0,0,0
359,PAYMENT,3651.58,C253991885,53890,50238.42,M793503869,0,0,0,0
359,CASH_OUT,122639.34,C2124143230,122639.34,0,C1974637471,979453.17,1102092.51,1,0
359,PAYMENT,14743.93,C966079669,40982,26238.07,M1025236151,0,0,0,0
359,PAYMENT,3651.58,C253991885,53890,50238.42,M793503869,0,0,0,0
359,PAYMENT,32.8,C1072386493,31455,31422.2,M1551289491,0,0,0,0
359,TRANSFER,105733.45,C2118754392,105733.45,0,C650299335,0,0,1,0
359,PAYMENT,1649.61,C464093426,184,0,M618570986,0,0,0,0
359,PAYMENT,7864.16,C388406089,50069,42204.84,M34450715,0,0,0,0
359,CASH_OUT,105733.45,C1248586428,105733.45,0,C1550187391,934471.58,1040205.03,1,0
359,PAYMENT,1649.61,C464093426,184,0,M618570986,0,0,0,0
359,PAYMENT,7864.16,C388406089,50069,42204.84,M34450715,0,0,0,0
359,PAYMENT,32756.46,C1442059192,42204.84,9448.38,M73143320,0,0,0,0
359,TRANSFER,10000000,C1889901787,12056779.24,2056779.24,C1023006881,0,0,1,0
359,CASH_OUT,10000000,C829777561,10000000,0,C419398117,246819.58,10246819.58,1,0
359,PAYMENT,717.76,C1254526650,152530,151812.24,M1352493269,0,0,0,0
359,TRANSFER,2056779.24,C30165590,2056779.24,0,C919133464,0,0,1,0
359,PAYMENT,717.76,C1254526650,152530,151812.24,M1352493269,0,0,0,0
359,PAYMENT,1078.54,C861931114,2736,1657.46,M1773956355,0,0,0,0
359,CASH_OUT,2056779.24,C374971374,2056779.24,0,C738912638,191822.43,2248601.67,1,0
359,PAYMENT,717.76,C1254526650,152530,151812.24,M1352493269,0,0,0,0
359,PAYMENT,1078.54,C861931114,2736,1657.46,M1773956355,0,0,0,0
359,PAYMENT,34822.38,C393317840,1657.46,0,M739349547,0,0,0,0
359,TRANSFER,7428844.46,C1805149634,7428844.46,0,C849581392,0,0,1,0
359,PAYMENT,3326.82,C2016896412,146,0,M1855454998,0,0,0,0
359,PAYMENT,3180.24,C1183392115,120,0,M1667447919,0,0,0,0
359,CASH_OUT,7428844.46,C2052842135,7428844.46,0,C1331351284,0,7428844.46,1,0
359,PAYMENT,3326.82,C2016896412,146,0,M1855454998,0,0,0,0
359,PAYMENT,3180.24,C1183392115,120,0,M1667447919,0,0,0,0
359,PAYMENT,14978.25,C540786202,0,0,M1896188484,0,0,0,0
360,TRANSFER,882011.04,C1756642124,882011.04,0,C1851353200,0,0,1,0
360,PAYMENT,5458.66,C1098896348,20594,15135.34,M829311188,0,0,0,0
360,TRANSFER,2215144.6,C2026470382,15135.34,0,C1633893674,2993812.22,5208956.82,0,0
360,CASH_OUT,882011.04,C1287818335,882011.04,0,C120939330,8202.09,890213.13,1,0
360,PAYMENT,5458.66,C1098896348,20594,15135.34,M829311188,0,0,0,0
360,TRANSFER,2215144.6,C2026470382,15135.34,0,C1633893674,2993812.22,5208956.82,0,0
360,PAYMENT,2092.62,C548516060,5150,3057.38,M535782949,0,0,0,0
360,TRANSFER,261742.96,C913474262,261742.96,0,C627102981,0,0,1,0
360,CASH_OUT,128749.39,C557171110,147584,18834.61,C520065614,538258,667007.39,0,0
360,PAYMENT,6401.4,C1765186322,11176,4774.6,M1265680592,0,0,0,0
360,CASH_OUT,261742.96,C1019233817,261742.96,0,C97431469,202735.19,464478.14,1,0
360,CASH_OUT,128749.39,C557171110,147584,18834.61,C520065614,538258,667007.39,0,0
360,PAYMENT,6401.4,C1765186322,11176,4774.6,M1265680592,0,0,0,0
360,CASH_OUT,198872.11,C1967044393,4774.6,0,C40699899,3909828.92,4108701.03,0,0
360,TRANSFER,758848.47,C1635073538,758848.47,0,C25163995,0,0,1,0
360,PAYMENT,4844.72,C1330701115,1494,0,M1370959413,0,0,0,0
360,PAYMENT,10240.36,C435855151,557820,547579.64,M2061115508,0,0,0,0
360,CASH_OUT,758848.47,C444540827,758848.47,0,C844469689,9507465.84,10266314.31,1,0
360,PAYMENT,4844.72,C1330701115,1494,0,M1370959413,0,0,0,0
360,PAYMENT,10240.36,C435855151,557820,547579.64,M2061115508,0,0,0,0
360,TRANSFER,52722.13,C853237039,11664,0,C1571189513,193614.77,246336.9,0,0
360,TRANSFER,78357.77,C800929462,78357.77,0,C1220198198,0,0,1,0
360,PAYMENT,2706.27,C1774203483,62440,59733.73,M1356432425,0,0,0,0
360,PAYMENT,10696.86,C378994690,7229,0,M1074636660,0,0,0,0
360,CASH_OUT,78357.77,C1648787789,78357.77,0,C1789053993,10533.98,88891.75,1,0
360,PAYMENT,2706.27,C1774203483,62440,59733.73,M1356432425,0,0,0,0
360,PAYMENT,10696.86,C378994690,7229,0,M1074636660,0,0,0,0
360,CASH_OUT,377755.89,C674695108,0,0,C2128645614,7206870.82,7584626.72,0,0
361,TRANSFER,1082308.05,C39420818,1082308.05,0,C105774839,0,0,1,0
361,CASH_OUT,62742.69,C639022671,64720,1977.31,C1833302296,1057141.44,1119884.13,0,0
361,CASH_IN,63644.79,C49325568,205222,268866.79,C1449860779,943196.05,879551.26,0,0
361,CASH_OUT,1082308.05,C1573791290,1082308.05,0,C634269340,13646872.52,14729180.57,1,0
361,CASH_OUT,62742.69,C639022671,64720,1977.31,C1833302296,1057141.44,1119884.13,0,0
361,CASH_IN,63644.79,C49325568,205222,268866.79,C1449860779,943196.05,879551.26,0,0
361,PAYMENT,1763.58,C1291575519,268866.79,267103.21,M1613295756,0,0,0,0
361,TRANSFER,3421212.04,C398903352,3421212.04,0,C2067388128,0,0,1,0
361,PAYMENT,6157.95,C158589525,111637,105479.05,M1729134023,0,0,0,0
361,PAYMENT,44404.36,C1178005013,9034,0,M2016209589,0,0,0,0
361,CASH_OUT,3421212.04,C677566670,3421212.04,0,C931612164,57076.37,3478288.41,1,0
361,PAYMENT,6157.95,C158589525,111637,105479.05,M1729134023,0,0,0,0
361,PAYMENT,44404.36,C1178005013,9034,0,M2016209589,0,0,0,0
361,TRANSFER,557431.62,C1851514543,0,0,C1967184605,2290615.29,2848046.91,0,0
361,TRANSFER,140807.76,C260837580,140807.76,0,C1657343316,0,0,1,0
361,PAYMENT,37049.25,C7889091,308156,271106.75,M869407173,0,0,0,0
361,PAYMENT,33135.92,C1555522819,44337,11201.08,M962513562,0,0,0,0
361,CASH_OUT,140807.76,C218959911,140807.76,0,C287487374,137903.3,278711.05,1,0
361,PAYMENT,37049.25,C7889091,308156,271106.75,M869407173,0,0,0,0
361,PAYMENT,33135.92,C1555522819,44337,11201.08,M962513562,0,0,0,0
361,PAYMENT,9689.43,C2053360394,5478,0,M1507649970,0,0,0,0
361,TRANSFER,54892.98,C272031055,54892.98,0,C1416978417,0,0,1,0
361,PAYMENT,5296.86,C1736065931,90864,85567.14,M752855858,0,0,0,0
361,CASH_IN,217929.87,C178636611,85567.14,303497.01,C1242466568,28461983.61,28244053.74,0,0
361,CASH_OUT,54892.98,C1978786060,54892.98,0,C1444685915,0,54892.98,1,0
361,PAYMENT,5296.86,C1736065931,90864,85567.14,M752855858,0,0,0,0
361,CASH_IN,217929.87,C178636611,85567.14,303497.01,C1242466568,28461983.61,28244053.74,0,0
361,CASH_IN,114628.65,C1881587354,303497.01,418125.66,C450785191,2033193.9,1918565.25,0,0
361,TRANSFER,1742012.06,C1829363360,1742012.06,0,C826844861,0,0,1,0
361,PAYMENT,662.19,C1130962225,6141,5478.81,M2023906177,0,0,0,0
361,PAYMENT,199.5,C1534949099,10751,10551.5,M1654703679,0,0,0,0
361,CASH_OUT,1742012.06,C1184890724,1742012.06,0,C140983265,70881.61,1812893.67,1,0
361,PAYMENT,662.19,C1130962225,6141,5478.81,M2023906177,0,0,0,0
361,PAYMENT,199.5,C1534949099,10751,10551.5,M1654703679,0,0,0,0
361,PAYMENT,8154.42,C1772867535,53845,45690.58,M62910248,0,0,0,0
361,TRANSFER,1276300.86,C602426084,1276300.86,0,C391051128,0,0,1,0
361,PAYMENT,6116.01,C720235568,64855,58738.99,M71326150,0,0,0,0
361,CASH_OUT,179160.76,C1704893632,69891,0,C2091989060,324190.33,503351.09,0,0
361,CASH_OUT,1276300.86,C2057725638,1276300.86,0,C1094429579,0,1276300.86,1,0
361,PAYMENT,6116.01,C720235568,64855,58738.99,M71326150,0,0,0,0
361,CASH_OUT,179160.76,C1704893632,69891,0,C2091989060,324190.33,503351.09,0,0
361,PAYMENT,26046.19,C751257315,0,0,M1770955559,0,0,0,0
361,TRANSFER,299016.86,C1499900306,299016.86,0,C1983606729,0,0,1,0
361,DEBIT,758.74,C137278210,28804,28045.26,C1601813699,13801.57,14560.32,0,0
361,PAYMENT,65255.33,C1517177354,1405,0,M908612332,0,0,0,0
361,CASH_OUT,299016.86,C1641749166,299016.86,0,C1674907245,187459.53,486476.39,1,0
361,DEBIT,758.74,C137278210,28804,28045.26,C1601813699,13801.57,14560.32,0,0
361,PAYMENT,65255.33,C1517177354,1405,0,M908612332,0,0,0,0
361,PAYMENT,27218.46,C253702381,3063,0,M1926505647,0,0,0,0
362,TRANSFER,1936403.59,C1026774960,1936403.59,0,C1180460308,0,0,1,0
362,PAYMENT,6028.07,C1285980496,52519,46490.93,M2135417553,0,0,0,0
362,PAYMENT,609.85,C1492038750,16879,16269.15,M669403616,0,0,0,0
362,CASH_OUT,1936403.59,C796529058,1936403.59,0,C338861738,10709890.51,12646294.1,1,0
362,PAYMENT,6028.07,C1285980496,52519,46490.93,M2135417553,0,0,0,0
362,PAYMENT,609.85,C1492038750,16879,16269.15,M669403616,0,0,0,0
362,PAYMENT,7253.63,C1597173837,23425,16171.37,M522440720,0,0,0,0
362,TRANSFER,1139165.57,C828020985,1139165.57,0,C2065608692,0,0,1,0
362,PAYMENT,4194.43,C2002290488,382,0,M941587654,0,0,0,0
362,DEBIT,1471.11,C1575466604,73135,71663.89,C258316500,68022.08,69493.19,0,0
362,CASH_OUT,1139165.57,C1239977402,1139165.57,0,C1417680063,475952.02,1615117.6,1,0
362,PAYMENT,4194.43,C2002290488,382,0,M941587654,0,0,0,0
362,DEBIT,1471.11,C1575466604,73135,71663.89,C258316500,68022.08,69493.19,0,0
362,CASH_OUT,300763.79,C1357866295,71663.89,0,C1859435288,7703512.9,8004276.69,0,0
362,TRANSFER,60314.32,C1597827743,60314.32,0,C1103826731,0,0,1,0
362,TRANSFER,400271.89,C1127089371,61959,0,C2070547268,0,400271.89,0,0
362,PAYMENT,1402.97,C523162277,51895,50492.03,M671001549,0,0,0,0
362,CASH_OUT,60314.32,C1209135917,60314.32,0,C2133064223,181574.4,241888.72,1,0
362,TRANSFER,400271.89,C1127089371,61959,0,C2070547268,0,400271.89,0,0
362,PAYMENT,1402.97,C523162277,51895,50492.03,M671001549,0,0,0,0
362,PAYMENT,1431.33,C1613868164,90690,89258.67,M1401578629,0,0,0,0
362,TRANSFER,85113.85,C362343173,85113.85,0,C2119235078,0,0,1,0
362,PAYMENT,852.08,C1228519552,5052,4199.92,M1371998843,0,0,0,0
362,PAYMENT,2037.54,C55903109,20878,18840.46,M236881138,0,0,0,0
362,CASH_OUT,85113.85,C1758241116,85113.85,0,C1814482000,0,85113.85,1,0
362,PAYMENT,852.08,C1228519552,5052,4199.92,M1371998843,0,0,0,0
362,PAYMENT,2037.54,C55903109,20878,18840.46,M236881138,0,0,0,0
362,PAYMENT,776.25,C182964233,18840.46,18064.21,M1662683132,0,0,0,0
362,TRANSFER,1397689.48,C1224276273,1397689.48,0,C298592695,0,0,1,0
362,PAYMENT,2623.74,C107488270,152,0,M830109272,0,0,0,0
362,PAYMENT,904.99,C1053040695,10030,9125.01,M1383985082,0,0,0,0
362,CASH_OUT,1397689.48,C851172808,1397689.48,0,C1693761421,0,1397689.48,1,0
362,PAYMENT,2623.74,C107488270,152,0,M830109272,0,0,0,0
362,PAYMENT,904.99,C1053040695,10030,9125.01,M1383985082,0,0,0,0
362,DEBIT,2272.29,C368241071,91192,88919.71,C69657818,133421.14,135693.43,0,0
362,TRANSFER,60450.18,C2059535727,60450.18,0,C214810405,0,0,1,0
362,PAYMENT,7396.47,C480862602,25286,17889.53,M2130731603,0,0,0,0
362,PAYMENT,2259.66,C708487765,2013,0,M177996660,0,0,0,0
362,CASH_OUT,60450.18,C1506215501,60450.18,0,C2011327946,1696767.08,1757217.26,1,0
362,PAYMENT,7396.47,C480862602,25286,17889.53,M2130731603,0,0,0,0
362,PAYMENT,2259.66,C708487765,2013,0,M177996660,0,0,0,0
362,PAYMENT,6475.75,C1733096510,53199,46723.25,M1236782395,0,0,0,0
362,TRANSFER,174.92,C1554022122,174.92,0,C380623487,0,0,1,0
362,PAYMENT,595.28,C417892101,51176,50580.72,M678948613,0,0,0,0
362,PAYMENT,6074.27,C2013234127,442,0,M291690574,0,0,0,0
362,CASH_OUT,174.92,C722054736,174.92,0,C1009545186,29134.25,29309.17,1,0
362,PAYMENT,595.28,C417892101,51176,50580.72,M678948613,0,0,0,0
362,PAYMENT,6074.27,C2013234127,442,0,M291690574,0,0,0,0
362,PAYMENT,3571.04,C1307489736,860282,856710.96,M1526097079,0,0,0,0
